ATCOCode,NaptanCode,PlateCode,CommonName,Landmark,Street,Indicator,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,Town,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,Status
450021809,45021809,45021809,Braithwaite Road West Ln,,Braithwaite Road,,W,E0032331,Braithwaite,Keighley,Braithwaite,404717,441673,-1.929746694,53.871243562473985,BCT,MKD,TIP,active
450021810,45021810,45021810,Whin Knoll Ave West Lane,,Whin Knoll Avenue,W bound,SW,N0077018,Highfield,Keighley,Braithwaite,404812,441677,-1.928301846,53.871278662682109,BCT,MKD,TIP,active
450021811,45021811,45021811,Whin Knoll Ave Wardle Crescent,,Whin Knoll Avenue,opp,E,N0077018,Highfield,Keighley,Highfield,405071,441729,-1.924362058,53.871743621352564,BCT,MKD,TIP,active
450021812,45021812,45021812,Whin Knoll Ave Wardle Crescent,,Whin Knoll Avenue,adj,W,N0077018,Highfield,Keighley,Highfield,405048,441718,-1.92471203,53.871644974298988,BCT,MKD,TIP,active
450021813,45021813,45021813,Highfield Road Calver Ave,,Highfield Road,,S,N0077018,Highfield,Keighley,Highfield,405092,441545,-1.924045667,53.870089658334443,BCT,MKD,OTH,active
450021814,45021814,45021814,Highfield Road Calver Ave,,Highfield Road,adj,N,N0077018,Highfield,Keighley,Highfield,405087,441570,-1.924121301,53.870314402217268,BCT,MKD,OTH,active
450021815,45021815,45021815,Redcliffe St Highfield Road,,Redcliffe Street,stop,W,N0077018,Highfield,Keighley,Highfield,405127,441387,-1.923515973,53.868669242880571,BCT,MKD,OTH,active
450021816,45021816,45021816,Redcliffe St Edensor Road,,Redcliffe Street,adj,W,N0077018,Highfield,Keighley,Highfield,405357,441386,-1.920018301,53.868657982973168,BCT,MKD,OTH,active
450021819,45021819,45021819,Drewry Road Argyle St,The Highfield Centre,Drewry Road,,N,N0077018,Highfield,Keighley,Keighley,405562,441322,-1.916901933,53.868080650237133,BCT,MKD,OTH,active
450021820,45021820,45021820,Devonshire Street Scott St,Keighley Playhouse,Devonshire Street,,E,E0032957,Keighley,,Keighley,405965,441261,-1.910774624,53.867528006175029,BCT,MKD,OTH,active
450021825,45021825,45021825,Phoenix School,,Braithwaite Avenue,,E,E0032772,Guard House,Keighley,Guard House,404219,441462,-1.937323243,53.869351305359942,BCT,MKD,OTH,active
450021826,45021826,45021826,Whinfield Avenue,,Coronation Way,opp,NE,E0032331,Braithwaite,Keighley,Braithwaite,404373,441538,-1.934980218,53.870033140648879,BCT,MKD,OTH,active
450021827,45021827,45021827,Whinfield Drive,,Coronation Way,,E,E0032331,Braithwaite,Keighley,Braithwaite,404533,441598,-1.932546099,53.870571073628177,BCT,MKD,TIP,active
450021829,45021829,45021829,West Bank Rise,,Coronation Way,,E,E0032331,Braithwaite,Keighley,Braithwaite,404719,441511,-1.92971871,53.869787514830790,BCT,MKD,OTH,active
450021831,45021831,45021831,Guard House Ring,,Braithwaite Avenue,near,W,N0077018,Highfield,Keighley,Guard House,404803,441363,-1.92844352,53.868456562415240,BCT,MKD,TIP,active
450021832,45021832,45021832,Our Lady of Victories Church,,Braithwaite Avenue,,W,N0077018,Highfield,Keighley,Guard House,404993,441383,-1.925553821,53.868634568254670,BCT,MKD,OTH,active
450021833,45021833,45021833,Bankfield Drive,,North Dean Avenue,,NW,E0032772,Guard House,Keighley,Guard House,404166,441403,-1.938130025,53.868821439050620,BCT,MKD,OTH,active
450021836,45021836,45021836,North Dean Avenue,,North Dean Avenue,opp,N,E0032772,Guard House,Keighley,Guard House,404241,441214,-1.936992011,53.867122145693536,BCT,MKD,OTH,active
450021837,45021837,45021837,North Dean Road Top,,North Dean Road,,W,E0032772,Guard House,Keighley,Guard House,404407,441103,-1.934469238,53.866123148669182,BCT,MKD,OTH,active
450021838,45021838,45021838,Broster Avenue Bottom,,North Dean Road,,E,N0077018,Highfield,Keighley,Guard House,404820,441092,-1.928189153,53.866020702978346,BCT,MKD,OTH,active
450021839,45021839,45021839,Broster Avenue Bottom,,North Dean Road,,W,N0077018,Highfield,Keighley,Guard House,404672,441092,-1.930439698,53.866022023440770,BCT,MKD,OTH,active
450021840,45021840,45021840,Guard House Road,,North Dean Road,,W,N0077018,Highfield,Keighley,Guard House,404969,441074,-1.925923687,53.865857549755440,BCT,MKD,OTH,active
450021841,45021841,45021841,Greenfield Court,Allotments,North Dean Road,,E,N0077018,Highfield,Keighley,Guard House,405208,441067,-1.922289491,53.865792344788495,BCT,MKD,OTH,active
450021842,45021842,45021842,Our Lady of Victories Church,Our Lady of Victories Church,West Lane,,SE,N0077018,Highfield,Keighley,Highfield,405055,441360,-1.924611337,53.868427261486062,BCT,MKD,OTH,active
450021843,45021843,45021843,Grant Street,,West Lane,,SE,N0077018,Highfield,Keighley,Highfield,405174,441271,-1.922803141,53.867626197308042,BCT,MKD,OTH,active
450021844,45021844,45021844,Grant Street,Reservoir Tavern,West Lane,at,NW,N0077018,Highfield,Keighley,Highfield,405217,441226,-1.92214999,53.867221323506740,BCT,MKD,OTH,active
450021845,45021845,45021845,New Town Court,,West Lane,,E,N0077018,Highfield,Keighley,Highfield,405433,441155,-1.918866548,53.866581018520719,BCT,MKD,OTH,active
450021846,45021846,45021846,New Town Court,Unknown,West Lane,at,W,N0077018,Highfield,Keighley,Highfield,405507,441130,-1.9177417,53.866355558995196,BCT,MKD,OTH,active
450021847,45021847,45021847,St Andrew's Surgery,St Andrews Surgery,West Lane,,SE,E0032957,Keighley,,Highfield,405826,441069,-1.912891961,53.865803888755664,BCT,MKD,OTH,active
450021848,45021848,45021848,St Andrews's Surgery,Surgery,West Lane,,W,E0032957,Keighley,,Keighley,405782,441074,-1.913560946,53.865849310218181,BCT,MKD,OTH,active
450021849,45021849,45021849,James Street,,Colne Road (Church Street),at,W,E0033331,Oakworth,Keighley,Oakworth,402991,438835,-1.956022791,53.845748448349568,BCT,MKD,TIP,active
450021850,45021850,45021850,Sunhurst Drive,,Colne Road (Goodley),at,SE,E0033331,Oakworth,Keighley,Oakworth,403167,438847,-1.95334764,53.845855298600355,BCT,MKD,OTH,active
450021851,45021851,45021851,Sunhurst Drive,Oakworth Manor Care Home,Colne Road (Goodley),opp,NW,E0033331,Oakworth,Keighley,Oakworth,403180,438824,-1.953150281,53.845648500813255,BCT,MKD,OTH,active
450021852,45021852,45021852,Oakworth School,Holden Park - Oakworth School,Colne Road (Chapel Lane),opp,E,E0033331,Oakworth,Keighley,Oakworth,403459,438828,-1.948909714,53.845682731106635,BCT,MKD,TIP,active
450021853,45021853,45021853,Oakworth School,Holden Park - Oakworth School,Colne Road (Chapel Lane),at,W,E0033331,Oakworth,Keighley,Oakworth,403464,438819,-1.948833818,53.845601807977168,BCT,MKD,TIP,active
450021854,45021854,45021854,Slaymaker Lane,,Keighley Road,opp,W,E0033331,Oakworth,Keighley,Oakworth,403762,439059,-1.944301669,53.847756891731216,BCT,MKD,OTH,active
450021855,45021855,45021855,Slaymaker Lane,,Keighley Road,,E,E0033331,Oakworth,Keighley,Oakworth,403757,439074,-1.94437749,53.847891744950104,BCT,MKD,OTH,active
450021856,45021856,45021856,Goose Cote Lane,,Keighley Road,,NE,E0032316,Bracken Bank,Keighley,Oakworth,404109,439214,-1.939025333,53.849147459752359,BCT,MKD,OTH,active
450021858,45021858,45021858,Goose Cote Lane,Bronte Middle School,Keighley Road,,W,E0032316,Bracken Bank,Keighley,Bracken Bank,404144,439219,-1.938493257,53.849192128782498,BCT,MKD,OTH,active
450021859,45021859,45021859,Valley View Close,,Keighley Road,opp,NE,E0032316,Bracken Bank,Keighley,Bracken Bank,404368,439357,-1.935086482,53.850430669011153,BCT,MKD,OTH,active
450021860,45021860,45021860,Valley View Close,,Keighley Road,,SW,E0032316,Bracken Bank,Keighley,Bracken Bank,404358,439338,-1.935238751,53.850259981269986,BCT,MKD,OTH,active
450021861,45021861,45021861,Oakbank Broadway,,Keighley Road,,NE,E0032316,Bracken Bank,Keighley,Bracken Bank,404552,439571,-1.932286454,53.852352533413203,BCT,MKD,OTH,active
450021862,45021862,45021862,Oakbank Broadway,,Keighley Road,at,SW,E0032316,Bracken Bank,Keighley,Bracken Bank,404534,439525,-1.932560742,53.851939245005411,BCT,MKD,OTH,active
450021863,45021863,45021863,Occupation Lane,,Keighley Road,near,NE,E0032646,Exley Head,Keighley,Bracken Bank,404684,439853,-1.930275668,53.854885966611846,BCT,MKD,OTH,active
450021864,45021864,45021864,Occupation Lane,,Keighley Road,,SW,E0032646,Exley Head,Keighley,Brackenbank,404680,439818,-1.930336998,53.854571426593438,BCT,MKD,OTH,active
450021865,45021865,45021865,Exley Head,,Oakworth Road,,E,E0032646,Exley Head,Keighley,Exley Head,404913,440209,-1.926788766,53.858083579120390,BCT,MKD,TIP,active
450021866,45021866,45021866,Exley Head,,Oakworth Road,at,SW,E0032646,Exley Head,Keighley,Exley Head,404890,440188,-1.927138773,53.857895046153125,BCT,MKD,TIP,active
450021867,45021867,45021867,Lawnswood Road,,Oakworth Road,,NE,N0077034,Knowle Park,Keighley,Keighley,405157,440455,-1.923075069,53.860292279205055,BCT,MKD,OTH,active
450021868,45021868,45021868,Lawnswood Road,,Oakworth Road,at,SW,N0077034,Knowle Park,Keighley,Keighley,405153,440437,-1.923136181,53.860130536680700,BCT,MKD,OTH,active
450021869,45021869,45021869,Lund Park,Lund Park,Oakworth Road,,SW,N0077034,Knowle Park,Keighley,Keighley,405331,440606,-1.920426953,53.861647725752569,BCT,MKD,OTH,active
450021870,45021870,45021870,Rydal Street,,Oakworth Road,at,NE,N0077034,Knowle Park,Keighley,Holycroft,405423,440671,-1.919026987,53.862231003460458,BCT,MKD,OTH,active
450021871,45021871,45021871,Rydal Street,,Oakworth Road,opp,SW,N0077034,Knowle Park,Keighley,Keighley,405516,440704,-1.917612341,53.862526643220996,BCT,MKD,OTH,active
450021872,45021872,45021872,Keighley Health Centre,Total Garage,Oakworth Road,opp,NE,E0032957,Keighley,,Keighley,405688,440873,-1.914993991,53.864043771304935,BCT,MKD,OTH,active
450021873,45021873,45021873,Keighley Health Centre,Keighley Health Centre,Oakworth Road,after,SW,E0032957,Keighley,,Holycroft,405686,440851,-1.915024802,53.863846060167781,BCT,MKD,OTH,active
450021874,45021874,45021874,Damside,Multy Storey Car Park,Oakworth Road,,NE,E0032957,Keighley,,Keighley,405812,441004,-1.913106057,53.865219832815647,BCT,MKD,OTH,active
450021875,45021875,45021875,Fell Lane Oakworth Rd,,Fell Lane,,W,N0077034,Knowle Park,Keighley,Keighley,405337,440656,-1.920334873,53.862097057934179,BCT,MKD,OTH,active
450021876,45021876,45021876,Fell Lane Keighley,,Fell Lane,,W,N0077018,Highfield,Keighley,Keighley,405081,440697,-1.92422668,53.862468071825226,BCT,MKD,OTH,active
450021877,45021877,45021877,Fell Lane Keighley,OAP Home,Fell Lane,E bound,E,N0077018,Highfield,Keighley,Keighley,405070,440712,-1.924393694,53.862602994685034,BCT,MKD,OTH,active
450021878,45021878,45021878,Fell Lane Westfell Rd,,Fell Lane,,W,E0032646,Exley Head,Keighley,Keighley,404887,440721,-1.927176096,53.862685599827017,BCT,MKD,OTH,active
450021879,45021879,45021879,Fell Lane Holmewood Rd,,Fell Lane,,E,E0032646,Exley Head,Keighley,Keighley,404900,440741,-1.926978116,53.862865237161778,BCT,MKD,OTH,active
450021880,45021880,45021880,Fell Lane Nile St,,Fell Lane,,E,E0032646,Exley Head,Keighley,Exley Head,404689,440644,-1.930187868,53.861995317643981,BCT,MKD,OTH,active
450021881,45021881,45021881,Fell Lane Rose Meadows,,Fell Lane,,E,E0032646,Exley Head,Keighley,Exley Head,404475,440573,-1.933442732,53.861359021519505,BCT,MKD,OTH,active
450021882,45021882,45021882,Fell Lane Prospect Mount,,Fell Lane,opp,E,E0032646,Exley Head,Keighley,Exley Head,404244,440519,-1.936955744,53.860875566049707,BCT,MKD,OTH,active
450021883,45021883,45021883,Prospect Mount Fell Lane,,Prospect Mount,before,NW,E0032646,Exley Head,Keighley,Exley Head,404298,440373,-1.936136689,53.859562906836800,BCT,MKD,OTH,active
450021884,45021884,45021884,Prospect Mount Wheathead Drive,,Prospect Mount,after,W,E0032646,Exley Head,Keighley,Exley Head,404455,440326,-1.933750319,53.859139188884932,BCT,MKD,OTH,active
450021885,45021885,45021885,Wheat Head Drive Prospect Mount,,Wheat Head Drive,,S,E0032646,Exley Head,Keighley,Exley Head,404519,440315,-1.932777427,53.859039783519677,BCT,MKD,OTH,active
450021886,45021886,45021886,Wheat Head Drive Westburn Ave,,Wheat Head Drive,,SW,E0032646,Exley Head,Keighley,Exley Head,404571,440480,-1.931984431,53.860522335983902,BCT,MKD,OTH,active
450021887,45021887,45021887,Wheat Head Ln Branshaw Drive,,Wheat Head Lane,,W,E0032646,Exley Head,Keighley,Exley Head,404343,440215,-1.935454684,53.858142460825732,BCT,MKD,OTH,active
450021888,45021888,45021888,Wheathead Cres Wheathead Lane,,Wheathead Crescent,at,E,E0032646,Exley Head,Keighley,Exley Head,404215,440277,-1.937399908,53.858700734621614,BCT,MKD,TIP,active
450021890,45021890,45021890,Goulbourne Street South St,Garage,Goulbourne Street,at,W,E0032957,Keighley,,Keighley,405847,440733,-1.912578906,53.862783741490915,BCT,MKD,OTH,active
450021891,45021891,45021891,Greengate Road,,Worth Way,,E,E0032957,Keighley,,Keighley,406042,440681,-1.909614895,53.862314183687737,BCT,MKD,OTH,active
450021894,45021894,45021894,Worth Way Hanover St,,Worth Way,,N,E0032957,Keighley,,Keighley,406239,441020,-1.906612738,53.865358776158587,BCT,MKD,OTH,active
450021895,45021895,45021895,Goose Cote Lane Harewood Crescent,,Goose Cote Lane,S bound,SE,E0032316,Bracken Bank,Keighley,Bracken Bank,404269,438950,-1.93659686,53.846773405907342,BCT,MKD,OTH,active
450021896,45021896,45021896,Harewood Rd Goose Cote Lane,,Harewood Road,E bound,NE,E0032316,Bracken Bank,Keighley,Bracken Bank,404484,438972,-1.933328673,53.846969375209319,BCT,MKD,TIP,active
450021897,45021897,45021897,Harewood Rd Goose Cote Lane,,Harewood Road,,SW,E0032316,Bracken Bank,Keighley,Bracken Bank,404496,438967,-1.933146351,53.846924334757851,BCT,MKD,TIP,active
450021898,45021898,45021898,Harewood Road Harewood Rise,,Harewood Road,E bound,NE,E0032316,Bracken Bank,Keighley,Keighley,404615,439194,-1.931334288,53.848963564644663,BCT,MKD,OTH,active
450021899,45021899,45021899,Bracken Bank Avenue Greystones Rise,,Bracken Bank Avenue,at,NE,E0032316,Bracken Bank,Keighley,Bracken Bank,404737,439135,-1.929480751,53.848432208840059,BCT,MKD,TIP,active
450021900,45021900,45021900,Bracken Bank Avenue Top,,Bracken Bank Avenue,,SW,E0032316,Bracken Bank,Keighley,Bracken Bank,404761,439155,-1.929115648,53.848611752148742,BCT,MKD,TIP,active
450021901,45021901,45021901,Botham Hall Road,Parade of Shops,Greenway,at,E,E0033186,Milnsbridge,Huddersfield,Milnsbridge,410915,416289,-1.836373731,53.643000703613254,BCT,MKD,OTH,active
450021902,45021902,45021902,Royd Street,,Royd Street,on,E,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411098,416350,-1.833603518,53.643545171946556,BCT,MKD,OTH,active
450021903,45021903,45021903,Royd Street,,Royd Street,,NW,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411139,416319,-1.832984444,53.643265677140377,BCT,MKD,OTH,active
450021904,45021904,45021904,Market St Savile Street,Viaduct,Market Street,,N,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411549,416136,-1.826789476,53.641612047842713,BCT,MKD,OTH,active
450021905,45021905,45021905,Market St Scar Lane,Post Office,Market Street,,S,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411567,416061,-1.826519979,53.640937542957460,BCT,MKD,OTH,active
450021906,45021906,45021906,Market St Tanyard Road,Four Horseshoes PH,Market Street,opp,NW,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411662,415865,-1.825090357,53.639173777717701,BCT,MKD,OTH,active
450021907,45021907,45021907,Market St Tanyard Road,Four Horseshoes PH,Market Street,at,SE,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411690,415856,-1.824667202,53.639092265827010,BCT,MKD,OTH,active
450021908,45021908,45021908,Whiteley Street Manchester Rd,,Whiteley Street,,W,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411878,415698,-1.821829754,53.637667946038221,BCT,MKD,OTH,active
450021909,45021909,45021909,Morley Ln Yates Lane,,Yates Lanes,adj,SW,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411511,415892,-1.827373186,53.639419767612736,BCT,MKD,TIP,active
450021911,45021911,45021911,Morley Ln Yates Lane,River Colne Bridge,Morley Lane,opp,NE,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411550,415950,-1.82678119,53.639940229824866,BCT,MKD,TIP,active
450021912,45021912,45021912,Crow Lane,Telephone Exchange,Crow Lane,on,NE,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411372,416055,-1.829469621,53.640887844886542,BCT,MKD,OTH,active
450021913,45021913,45021913,Crow Lane School,Crow Lane Jun & Inf School,Crow Lane,opp,SE,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411340,416250,-1.82994659,53.642641221767448,BCT,MKD,OTH,active
450021914,45021914,45021914,Savile Street,Savile Street Mill,Savile Street,,E,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411535,416112,-1.827002114,53.641396637931891,BCT,MKD,OTH,active
450021915,45021915,45021915,Milnsbridge Aldi,Aldi Supermarket,Scar Lane,,W,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411529,416015,-1.827096427,53.640524918153304,BCT,MKD,TIP,active
450021916,45021916,45021916,Britannia Road,,Scar Lane,,W,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411391,416001,-1.8291842,53.640402075596491,BCT,MKD,TIP,active
450021917,45021917,45021917,Barlbro Place,,Scar Lane,opp,W,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411124,415932,-1.833225035,53.639787577601112,BCT,MKD,OTH,active
450021918,45021918,45021918,Barlbro Place,,Scar Lane,,E,E0033186,Milnsbridge,Huddersfield,Milnsbridge,411106,415939,-1.833497035,53.639850873023875,BCT,MKD,OTH,active
450021919,45021919,45021919,Tintern Avenue,Regimental Museum,Scar Lane,opp,W,E0033186,Milnsbridge,Huddersfield,Golcar,410866,415990,-1.837125242,53.640314254308230,BCT,MKD,TIP,active
450021920,45021920,45021920,Tintern Avenue,Regimental Museum,Scar Lane,,E,E0033186,Milnsbridge,Huddersfield,Golcar,410875,416001,-1.836988736,53.640412939068270,BCT,MKD,TIP,active
450021921,45021921,45021921,Sycamore Avenue,Golcar sign,Scar Lane,opp,W,E0032739,Golcar,Huddersfield,Golcar,410658,415949,-1.840272641,53.639949971416286,BCT,MKD,OTH,active
450021922,45021922,45021922,Sycamore Avenue,Golcar Sign,Scar Lane,,E,E0032739,Golcar,Huddersfield,Golcar,410646,415957,-1.840453869,53.640022118293032,BCT,MKD,OTH,active
450021923,45021923,45021923,North Drive,,Scar Lane,opp,SW,E0032739,Golcar,Huddersfield,Golcar,410480,415890,-1.842966842,53.639423225543702,BCT,MKD,OTH,active
450021924,45021924,45021924,North Drive,,Scar Lane,,NE,E0032739,Golcar,Huddersfield,Golcar,410456,415889,-1.843329868,53.639414712147506,BCT,MKD,OTH,active
450021925,45021925,45021925,James Street Junction,,Scar Lane,,W,E0032739,Golcar,Huddersfield,Golcar,410280,415774,-1.845995578,53.638384521395480,BCT,MKD,OTH,active
450021926,45021926,45021926,James Street Junction,,Scar Lane,at,E,E0032739,Golcar,Huddersfield,Golcar,410223,415767,-1.846857894,53.638322708192519,BCT,MKD,OTH,active
450021927,45021927,45021927,Station Road James St,,Station Road,after,E,E0032739,Golcar,Huddersfield,Golcar,409843,415571,-1.852611273,53.636568228284844,BCT,MKD,OTH,active
450021928,45021928,45021928,Station Road James St,,Station Road,opp,W,E0032739,Golcar,Huddersfield,Golcar,409839,415563,-1.852672018,53.636496397258831,BCT,MKD,OTH,active
450021930,45021930,45021930,Station Rd Station Lane,,Station Road,,E,E0032739,Golcar,Huddersfield,Golcar,410007,415493,-1.850133465,53.635864077375359,BCT,MKD,OTH,active
450021931,45021931,45021931,Station Rd Fern Lea Grove,,Station Road,,NE,E0032739,Golcar,Huddersfield,Golcar,410040,415393,-1.849637581,53.634964635715406,BCT,MKD,OTH,active
450021932,45021932,45021932,Station Rd Fern Lea Grove,Unknown,Station Road,opp,SW,E0032739,Golcar,Huddersfield,Golcar,410035,415373,-1.849713834,53.634784967086333,BCT,MKD,OTH,active
450021933,45021933,45021933,Britannia Road Scar Wood,Stone Steps,Britannia Road,stop,NE,E0032739,Golcar,Huddersfield,Golcar,410349,415562,-1.844958973,53.636477685826677,BCT,MKD,OTH,active
